StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q127,Q61,Q62,Q63,Q64,Q129,Q133,Q65,Q50,Q128,Q66,Q134,Q131,Q132,Q135_1,Q135_2,Q135_3,Q135_4,Q135_5,Q135_6,Q135_7,Q135_8,Q135_9,Q135_10,Q135_11,Q135_12,Q135_13,Q135_14,Q135_15,Q135,Q136,Q137,Q138,Q90,Q51_1,Q51_2,Q51_3,Q51_4,Q51_5,Q51_6,Q51_7,Q51_8,Q51_9,Q51_10,Q51_11,Q53,Q54,Q55,Q56,Q3,Q8,Q9,Q10,Q11,Q111_1,Q111_2,Q111_3,Q111_4,Q111_5,Q111_6,Q111_7,Q111_8,Q111_9,Q111_10,Q111_11,Q111_12,Q111_13,Q111_14,Q139,Q81,Q83,Q84,Q57,Q58,Q86,Q87,Q88,Q89,Q90,Q108,Q91,Q92,Q94,Q109,Q95,Q59,Q99,Q100,Q101,Q110,Q121,Q123,Q134,Q142,Q166,Q143,Q91,Q172_1,Q173,Q174,Q175,Q176,Q177,Q178,Q179,Q180,Q202,Q203,Q144,Q89,Q70,Q71,Q74,Q75,Q72,Q73,Q76,Q140,Q69,Q_TotalDuration
12/9/2019 10:52,12/9/2019 11:00,0,128.187.116.26,100,444,1,12/9/2019 11:00,R_3ir2IzsYuxlRfyT,,,,,40.35949707,-111.7303009,anonymous,EN,bbower ,1,5,1,2,,3,,"5,6",3,"1,2,7,10",,StarCraft 2,2,,7,,4,7,6,7,7,7,5,6,6,7,3,5,6,1,"2,4,8",,1,1,4,2,6,2,6,7,6,6,6,3,1,5,"2,4,8",,7,31,1,3.69,12,0,3,2,3,7,6,7,7,3,6,6,2,5,4,2,0,21,1,0,,,1,1,4,6,5,3,0,,,0.5,0,,0,,,3.51,0,6,1,Marketing,1,6,1,100,2,3,0,0,0,,,1,6,6,0,0,1,1,,,8,,,0,,444
12/9/2019 10:51,12/9/2019 11:00,0,66.219.235.149,100,541,1,12/9/2019 11:00,R_1N22NUU8BkZ44v7,,,,,40.23420715,-111.6442032,anonymous,EN,k18hathi,1,12,1,2,,2,4,5,1,2,,fortnite,3,,6,2,1,6,6,1,4,2,1,6,5,3,2,6,7,1,"2,3,5,6,8",,2,1,6,6,5,2,6,6,5,3,2,2,1,1,,,,24,13,3.6,15,0,1,1,7,7,2,5,2,2,5,6,4,5,7,5,0,19,0,0,,,0,1,5,7,1,3,0,,,0,0,,0,,,3.4,1,5,1,EXDM,0,6,1,100,4,8,3,0,0,,,0,5,5,0,0,0,,,,,,,1,"I play video games with my boyfriend on the weekends because we’re in a long distance relationship. its a nice break from studying, and if he were here i would use that time to hang out with him, but i cant, so we hang out through video games because its fun for us. After playing i feel good and i jump back into my work",541
12/9/2019 10:51,12/9/2019 11:00,0,128.187.116.25,100,493,1,12/9/2019 11:00,R_9MGOIK6T05VWLct,,,,,40.35949707,-111.7303009,anonymous,EN,csbatten,1,7,0,,,3,5,"2,6",2,"1,11","1,2",Clash royale,"2,7",,6,6,4,6,4,6,6,5,4,4,6,6,6,6,6,1,"1,2,4,5,8",,2,1,7,7,6,4,6,7,6,7,2,6,4,4,"1,2",,3,25,25,3.75,15,0,7,7,7,7,7,7,7,6,6,6,6,4,6,6,0,21,0,0,,,1,1,6,4,5,3,0,,,1,1,,1,Utah State University,18,,0,6,1,Pre-business,1,6,1,100,3,7,2,0,0,,,1,7,7,0,0,1,5,,,,,Don't remember,0,,493
12/9/2019 10:52,12/9/2019 11:00,0,128.187.116.9,100,461,1,12/9/2019 11:00,R_ues0tDM3fAwjfZT,,,,,40.35949707,-111.7303009,anonymous,EN,tchun4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,5,8",,4,1,5,5,7,7,5,7,6,7,7,5,1,2,"1,2",,2,30,27,3.7,17,0,6,5,7,7,5,6,6,5,5,6,5,5,7,5,0,20,0,0,,,0,1,5,6,1,3,0,,,3,1,,1,University of Hawaii,10,3.6,1,5,1,Accounting,1,6,1,100,5,7,0,0,0,,,0,7,7,0,0,0,,,,,,,0,,461
12/9/2019 10:47,12/9/2019 11:00,0,128.187.116.17,100,819,1,12/9/2019 11:00,R_2QWB48y9E2Y29BV,,,,,40.35949707,-111.7303009,anonymous,EN,lenaam02 ,1,12,1,"1,2",,3,"2,4","2,4",0.5,11,"8,10",It varies. Right now: Township,7,,5,4,4,5,3,6,2,5,3,4,7,3,5,6,3,1,2,,1,0,5,5,5,4,5,7,5,6,4,5,3,4,2,,3,34,1,4,15,0,5,5,6,5,5,7,7,5,5,5,6,3,5,6,0,17,0,0,,,0,1,4,4,1,2,0,,,0.5,1,,0,,,3.96,1,6,1,Pre-Accounting,0,6,1,99,2,4,1,0,0,,,0,5,5,0,0,1,5,,,,,I know I’ve taken one but I don’t remember what it was called,1,The only type of video game I play is occasionally one on my phone. I would much rather spend my time reading books in my free time. ,819
12/9/2019 10:52,12/9/2019 11:01,0,128.187.116.24,100,492,1,12/9/2019 11:01,R_1mIPPRrCFYROcFO,,,,,40.35949707,-111.7303009,anonymous,EN,gbaxter3 ,1,9,1,2,,4,"4,5",3,2,"1,6,8,9",,NBA 2K19,"2,3,5",,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,"1,2,3,5,8",,2,1,2,4,4,6,4,4,4,4,4,4,4,4,2,,3,26,,3.58,15,0,5,5,5,5,4,7,6,6,5,6,6,4,2,4,0,21,0,0,,,1,1,5,6,5,2,0,,,1,1,,0,,,3.58,0,6,0,Facility Management,0,6,1,100,2,5,1,0,0,,,1,5,5,0,0,0,,,,,,,1,"I think they're fine, but if they take priority over real things they are an issue.",492
12/9/2019 10:51,12/9/2019 11:01,0,128.187.116.21,100,589,1,12/9/2019 11:01,R_1ig137ybdMOgsbb,,,,,40.35949707,-111.7303009,anonymous,EN,wbc23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,6",,1,1,5,5,5,4,4,2,5,6,6,3,1,4,2,,4,31,1,4,19,0,5,5,4,3,4,6,6,5,4,3,3,6,4,3,0,24,1,0,,,1,1,5,5,4,3,0,,,2,1,,0,,,3.5,1,6,2,Landscape Management,0,5,1,81,2,8,0,0,0,,,1,5,3,0,0,1,5,,,,,,1,nope,589
12/9/2019 10:54,12/9/2019 11:01,0,128.187.116.5,100,413,1,12/9/2019 11:01,R_2dJTSJ97cTpsXyS,,,,,40.35949707,-111.7303009,anonymous,EN,egiles3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,6",,2,1,5,5,5,4,7,5,7,6,4,7,1,4,2,,4,26,1,3.9,13,0,7,7,7,7,5,7,7,6,6,6,7,2,4,4,0,21,0,0,,,1,1,6,5,5,,0,,,1,0,,0,,,3.2,1,6,1,Experience Design,0,6,1,100,2,10,1,3,0,,,0,2,4,1,0,1,"1,3,4",4,6,2,,,1,,413
12/9/2019 10:48,12/9/2019 11:01,0,128.187.116.13,100,803,1,12/9/2019 11:01,R_2QExMrHyGqawwLL,,,,,40.35949707,-111.7303009,anonymous,EN,tyler53,1,8,1,"1,2",,0.5,4,3,0.5,"2,6",,Clash of Clans,7,,4,3,2,5,4,4,4,5,3,3,5,5,5,5,5,1,"2,5",,1,0,7,6,6,6,5,4,5,3,4,4,1,4,2,,3,28,21,4,15,0,6,6,5,4,6,6,4,5,4,4,3,5,5,4,0,20,0,0,,,1,1,6,5,1,3,0,,,3,0,,0,,,3.5,0,6,0,undeclared,1,6,1,95,3,7,2,1,0,,,1,5,4,0,0,0,,,,,,,0,,803
12/9/2019 10:51,12/9/2019 11:02,0,128.187.116.27,100,611,1,12/9/2019 11:02,R_3NJbARttvKqxVHU,,,,,40.35949707,-111.7303009,anonymous,EN,tbrown76,1,4,1,"1,2",,1,4,4,1,"1,4,7,8,9",,Super Smash Brothers Melee,"2,3,5",,6,5,5,5,4,5,6,2,5,3,6,6,2,2,7,1,"1,2,8",,1,0,6,6,6,5,5,7,6,6,5,7,1,2,9,Morphix,5,32,1,3.9,14,0,6,6,6,6,6,6,6,5,6,6,6,2,6,6,0,23,1,0,,,1,1,4,5,4,2,0,,,0.5,1,,0,,,2.89,0,6,1,Strategic Management,0,6,1,100,3,4,1,0,0,,,1,6,6,0,0,1,"1,3",5,,11,,,1,None,611
12/9/2019 10:54,12/9/2019 11:02,0,128.187.116.17,100,536,1,12/9/2019 11:02,R_1F4x27u1oM4fd35,,,,,40.35949707,-111.7303009,anonymous,EN,jaredsag,1,10,1,"1,2,3",,3,3,6,2,11,"1,16",cod mobile ,7,,5,4,3,3,4,4,5,6,5,4,5,5,5,5,6,1,"1,2,5,8",,2,1,5,5,5,4,5,5,4,4,4,3,5,4,9,"youtube videos, google",5,31,1,3.98,18,0,5,5,5,6,6,4,5,5,6,6,6,4,3,3,0,21,0,0,,,1,1,6,6,1,4,0,,,3,1,,0,,,3.86,0,6,1,finance,0,6,1,90,2,3,0,0,0,,,1,7,6,1,0,0,,,,,,,0,,536
12/9/2019 10:54,12/9/2019 11:03,0,174.208.0.148,100,532,1,12/9/2019 11:03,R_dprDUSvc8slnMPL,,,,,40.75920105,-111.8874969,anonymous,EN,morgrob,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,4,5,6,8",,2,1,6,6,6,3,6,5,3,4,5,6,2,6,"1,2",,1,29,1,4,13,0,6,6,6,4,3,6,6,6,6,5,3,5,4,5,0,21,0,0,,,1,1,5,5,5,4,0,,,1,0,,0,,,3.78,1,6,2,Pre-Nursing,0,6,1,65,3,8,0,0,1,2,Cousin,0,2,5,0,0,1,1,,,11,,,1,I hate video games,532
12/9/2019 10:56,12/9/2019 11:03,0,128.187.116.24,100,415,1,12/9/2019 11:03,R_2qlcdc9jRRK4aCw,,,,,40.35949707,-111.7303009,anonymous,EN,bisraels,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,5",,2,1,7,7,6,6,5,7,6,7,5,3,1,4,9,Chegg,3,33,1,3.89,14,0,7,7,7,7,7,7,6,6,7,7,7,2,7,7,0,21,0,0,,,1,1,5,5,2,4,0,,,2,1,,0,,,3.93,0,6,2,Applied and Computational Mathematics,1,6,1,70,0.5,3,0,0,0,,,0,6,7,0,0,1,1,,,16,,,0,,415
12/9/2019 10:57,12/9/2019 11:03,0,128.187.116.21,100,374,1,12/9/2019 11:03,R_1In1OhDJnYFqtTu,,,,,40.35949707,-111.7303009,anonymous,EN,rborden,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,3,8",,1,1,6,6,6,6,6,6,6,6,3,7,1,5,"1,2,4",,7,29,,3.98,16,0,6,5,7,7,7,6,5,7,7,7,7,2,6,5,0,23,1,0,,,1,1,4,3,5,3,0,,,11,1,,0,,,3.93,0,6,0,Italian,0,6,1,95,2,2,1,1,0,,,1,6,6,0,0,1,5,,,,,Clifton StrengthsFinder,1,,374
12/9/2019 10:55,12/9/2019 11:03,0,128.187.116.0,100,471,1,12/9/2019 11:03,R_2t9BZ3Qlk3eJzhX,,,,,40.35949707,-111.7303009,anonymous,EN,mm2327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,6,8",,3,,6,6,5,2,7,6,4,5,3,2,2,4,2,,3,30,1,4,16,0,6,6,6,3,5,6,6,5,6,6,7,5,5,7,0,19,0,0,,,0,1,5,,5,3,0,,,5,1,,0,,,3.78,1,6,1,Pre business,1,6,1,100,2,5,0,0,0,,,0,2,5,0,0,1,1,,,3,,,1,,471
12/9/2019 10:52,12/9/2019 11:03,0,107.77.230.53,100,674,1,12/9/2019 11:03,R_RVT0TPkVNUuymHf,,,,,33.97940063,-118.0608978,anonymous,EN,nblandfo,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,4,5,6,8",,1,1,5,5,6,6,2,7,6,7,5,5,1,4,"1,2,4",,4,26,,3.9,8,0,5,5,6,4,6,6,7,5,6,6,6,4,6,5,0,22,0,0,,,1,1,6,6,2,3,0,,,1,0,,0,,,3.6,1,6,2,Psychology,1,6,1,90,2,6,2,0,1,4,Previously friends.,1,3,5,0,0,1,1,,,14,,,1,,674
12/9/2019 10:57,12/9/2019 11:04,0,128.187.116.17,100,386,1,12/9/2019 11:04,R_2zN1gbUfJHIRNfr,,,,,40.35949707,-111.7303009,anonymous,EN,jrt65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,3,4,5,8",,3,1,4,3,2,6,4,5,7,7,3,7,4,2,2,,1,0,1,3.8,10,0,5,7,5,4,6,5,7,2,5,3,3,7,5,7,0,23,1,0,,,0,1,4,5,1,1,0,,,1,1,,1,Mcc,14,3.2,1,6,2,Poli sci,0,6,1,91,1,3,0,0,0,,,0,4,3,1,1,1,"1,3",4,,15,,,1,,386
12/9/2019 10:55,12/9/2019 11:04,0,128.187.116.13,100,522,1,12/9/2019 11:04,R_AmxCqvtp2ittuKt,,,,,40.35949707,-111.7303009,anonymous,EN,thatch20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,5",,6,0,6,6,6,7,5,7,6,7,6,3,1,2,9,google,2,28,,4,15,0,7,7,7,7,7,7,7,7,7,7,7,2,2,5,0,20,0,0,,,1,1,5,4,5,3,0,,,5,0,,0,,,3.85,0,6,1,Business Management,1,6,1,100,3,6,4,4,0,,,1,6,6,0,1,1,5,,,,,a few online for FHE,0,,522
12/9/2019 11:00,12/9/2019 11:04,0,128.187.116.19,100,232,1,12/9/2019 11:04,R_2t4pEg0QVWuR1r1,,,,,40.35949707,-111.7303009,anonymous,EN,lyman14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0.5,0,2,2,4,2,4,4,3,2,4,4,3,3,2,,5,31,28,3.84,9,0,4,2,2,2,4,4,5,4,3,4,3,4,4,4,0,25,0,0,,,1,1,4,,6,2,0,,,0,1,,0,,,3.99,0,6,2,Philosophy ,0,6,1,100,3,7,2,0,0,,,1,5,6,0,1,1,1,,,11,,,0,,232
12/9/2019 10:52,12/9/2019 11:04,0,23.30.56.81,100,705,1,12/9/2019 11:04,R_XFBcIGnmZrY3ieJ,,,,,40.23420715,-111.6442032,anonymous,EN,581422725,1,6,1,2,,0.5,5,5,,"1,6",,Call of Duty,"3,7",,7,7,7,4,,4,5,6,6,1,5,4,4,5,2,1,"1,2,5,8",,2,1,3,3,5,4,4,4,4,3,2,5,4,4,9,Quizlet,4,16,1,3.5,14,1,3,3,3,3,3,,,3,4,3,4,3,,4,1,23,0,0,,,1,1,6,5,5,2,0,,,2,0,,1,BYU SLC,18,3.58,0,6,1,Marketing ,0,4,1,18,2,2,2,0,1,3,friend in class i made,1,5,5,0,0,0,,,,,,,0,,705
12/9/2019 10:54,12/9/2019 11:04,0,128.187.116.14,100,557,1,12/9/2019 11:04,R_3PH8Qrrct0XFdoQ,,,,,40.35949707,-111.7303009,anonymous,EN,camicoop,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,5,6,8",,3,1,6,4,3,6,2,7,5,6,4,5,1,4,"1,2",,3,24,17,3.8,12,0,6,6,7,7,3,7,6,5,6,6,3,6,4,5,0,19,0,0,,,0,,7,7,2,3,0,,,4,0,,0,,,3.7,1,6,1,Marketing,1,6,1,100,7,10,6,0,1,4,We are in all in the class,1,3,5,0,1,1,"3,4",5,6,,,,1,,557
12/9/2019 10:51,12/9/2019 11:05,0,174.208.12.46,100,825,1,12/9/2019 11:05,R_2RU5pF5FI8CptmF,,,,,40.55409241,-111.9429016,anonymous,EN,n062098 ,1,6,0,,,1,"4,5","4,5,6",2,"2,6,7,8,9,11","1,12,14,16,17",Super smash bros ultimate ,"5,7",,5,5,5,5,5,5,5,5,1,2,2,2,5,6,4,1,"1,2,5,8",,2,0,6,5,6,7,5,7,7,5,7,4,1,2,,,2,28,1,3.8,16,0,6,6,7,7,7,5,3,6,5,7,7,4,7,3,0,21,0,0,,,1,1,6,7,5,3,0,,,0,0,,0,,,3.6,0,6,1,Strategy ,0,6,1,100,0.5,4,1,0,1,3,Friends in the class,1,5,6,0,0,1,"1,5",,,15,,5 love languages ,1,I feel I have the ability to control the amount and extent that I spend on video games ,825
12/9/2019 10:49,12/9/2019 11:05,0,174.208.18.222,100,1001,1,12/9/2019 11:05,R_1f3lx0nV2LNyKvr,,,,,43.5440979,-116.5662003,anonymous,EN,jal257,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,8",,1,0,5,5,6,5,6,6,6,7,5,3,1,4,"1,2",,3,0,1,3.8,9,0,5,6,6,6,6,6,5,5,6,6,6,3,3,3,0,31,0,0,,,,0,4,,,3,0,,,0,0,,0,,,2.7,1,4,1,Pre business ,1,6,1,90,6,10,1,0,0,,,0,7,7,0,0,1,5,,,,,Don’t remember but it was a free not so accurate test online,1,,1001
12/9/2019 10:56,12/9/2019 11:06,0,128.187.116.22,100,601,1,12/9/2019 11:06,R_1op3jihRA3c0ybg,,,,,40.35949707,-111.7303009,anonymous,EN,curtmac,1,10,0,,,1,5,4,0.5,11,"12,18",Dropdom,7,,6,5,2,5,2,5,1,5,2,1,2,2,5,6,4,1,2,,2,1,6,6,5,6,6,6,6,6,5,2,3,3,"2,9",Just whatever pops up in a google search,3,30,1,3.98,13,0,3,3,3,1,2,6,6,5,6,5,5,3,3,2,0,21,1,0,,,0,1,4,5,5,3,0,,,1,0,,0,,,3.31,1,6,0,Food Science,0,6,0,,1,5,0,0,0,,,0,2,1,0,0,0,,,,,,,1,,601
12/9/2019 10:57,12/9/2019 11:06,0,128.187.116.27,100,522,1,12/9/2019 11:06,R_bvFMrWh4FLpX7ln,,,,,40.35949707,-111.7303009,anonymous,EN,ajstutz,1,6,1,"1,2",,6,4,2,1,"1,7,10",,Mario Kart,"2,7",,7,3,5,6,5,7,2,5,5,5,3,1,3,3,4,1,"1,2,4,8",,2,0,6,6,6,4,3,7,5,6,4,3,1,2,"2,4",,2,31,1,3.9,14,0,7,7,7,7,7,6,6,6,6,6,7,2,5,5,0,21,0,0,,,1,1,5,5,5,3,0,,,2,1,,0,,,3.71,0,6,1,Finance,1,6,1,100,2,5,0,0,0,,,1,7,6,0,0,1,5,,,,,,0,,522
12/9/2019 10:57,12/9/2019 11:08,0,128.187.116.27,100,626,1,12/9/2019 11:08,R_RQyAftTyHSXAjqV,,,,,40.35949707,-111.7303009,anonymous,EN,bjd58,1,8,1,2,,2,4,"3,4",2,"1,2,7",,Call of duty,"7,9",Wii,6,6,6,6,5,6,6,6,7,3,6,5,6,6,5,1,"1,2,5,8",,0.5,1,5,5,6,3,6,6,6,5,3,2,5,5,"1,2",,3,26,1,3.97,15,0,6,6,6,6,6,4,4,5,6,6,3,6,3,6,0,22,0,0,,,1,1,5,,5,3,0,,,0,0,,1,Salt lake community college,18,3.6,0,6,0,Accounting,1,6,1,70,6,2,2,0,1,4,Mutual friends,1,6,6,0,0,1,1,,,15,,,1,,626
12/9/2019 11:01,12/9/2019 11:08,0,174.208.21.240,100,455,1,12/9/2019 11:08,R_3oFwUkrDdMsllBx,,,,,40.51530457,-112.031601,anonymous,EN,hassellc,1,2,1,"1,2,3",,20,"4,5","4,5",3,9,,Final Fantasy franchise,"2,4,5,7",,6,6,6,6,6,6,4,4,2,2,3,2,2,2,4,1,"1,2,4,5,6,8",,2,0,5,5,4,2,6,6,6,6,6,2,4,3,2,,6,30,1,3.8,12,0,6,5,6,1,6,7,6,6,6,6,4,4,6,3,1,21,0,0,,,1,1,7,6,1,4,0,,,0,0,,0,,,3.6,0,6,2,Civil engineering ,1,6,1,100,4,4,1,0,1,3,Roommates,1,2,3,0,0,1,1,,,4,,,1,,455
12/9/2019 11:02,12/9/2019 11:09,0,128.187.116.18,100,398,1,12/9/2019 11:09,R_2f1laBP2STFl6lq,,,,,40.35949707,-111.7303009,anonymous,EN,jylew,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,5",,2,1,7,6,7,7,5,7,7,7,3,2,1,4,2,,2,29,20,3.8,16,0,6,6,5,5,6,7,6,7,7,7,7,4,6,5,0,21,0,0,,,0,1,5,5,3,3,0,,,1,0,,0,,,3.7,1,3,2,Public Health,0,6,1,100,2,8,1,0,0,,,1,5,6,0,0,1,3,5,,,,,0,,398
12/9/2019 11:00,12/9/2019 11:09,0,128.187.116.10,100,569,1,12/9/2019 11:09,R_1jVQkpbV2F2rZhy,,,,,40.35949707,-111.7303009,anonymous,EN,rjcass13,1,6,1,1,,0.5,"4,5","3,4",1,"1,2,4",,Call of Duty,"1,3,5",,6,5,6,6,4,6,4,5,5,3,4,4,3,3,5,1,"1,8",,2,0,7,7,7,5,6,7,7,7,6,5,1,4,2,,4,36,1,4,15,0,7,7,7,7,7,7,7,5,7,6,6,6,5,5,0,22,0,0,,,1,1,5,5,4,5,0,,,1,1,,0,,,3.91,0,6,2,Applied Physics,0,6,1,100,2,3,0,0,0,,,0,6,7,0,0,1,1,,,16,,,1,,569
12/9/2019 11:01,12/9/2019 11:12,0,128.187.116.1,100,639,1,12/9/2019 11:12,R_1EcC7Leov4kTjn8,,,,,40.35949707,-111.7303009,anonymous,EN,jared319,1,6,1,"1,2,3",,10,"4,5,7","2,4",2,"1,5,8,9,11,12,13","1,9,12,16",Marvel Contest of Champions (Mobile),"4,5,7",,7,7,7,7,6,7,6,7,3,6,5,7,3,7,4,1,"1,3,7,8",,3,1,6,6,6,5,2,6,4,7,2,5,2,2,"1,2,4",,4,29,1,3.9,13,0,5,5,6,1,6,5,4,5,6,6,2,7,1,6,0,24,1,0,,,1,1,7,5,5,3,0,,,0.5,0,,0,,,3.01,0,6,0,Political Science,0,6,1,95,1,4,0,0,0,,,0,5,5,0,0,1,1,,,3,,,1,"I use video games as an escape rather than as a distraction. When I am bored, when I am stressed, or when I am frustrated, I will play video games in order to help me think.",639
12/9/2019 11:01,12/9/2019 11:12,0,128.187.116.20,100,673,1,12/9/2019 11:12,R_1n7VT7fHC2DOF0N,,,,,40.35949707,-111.7303009,anonymous,EN,bgiles97 ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,5,8",,1,1,6,6,6,2,7,5,5,3,2,3,1,4,2,,2,31,1,4,15,0,7,6,6,5,2,6,5,6,6,6,6,2,2,2,0,22,0,0,,,1,1,5,5,1,3,0,,,0.5,1,,0,,,3.84,0,6,1,Business management ,0,6,1,26,1,10,0,0,0,,,0,5,6,0,0,1,1,,,12,,,1,,673
12/9/2019 11:05,12/9/2019 11:12,0,128.187.116.22,100,430,1,12/9/2019 11:12,R_3qWDgV7QopDpxNv,,,,,40.35949707,-111.7303009,anonymous,EN,ethansg,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0.5,0,6,6,6,4,6,6,6,6,4,6,1,4,"1,2,9",Reverso Context: for language translation,5,28,1,3.85,15,0,6,5,6,6,6,6,4,6,6,6,4,6,4,4,0,21,0,0,,,1,1,6,6,5,2,0,,,0.5,0,,0,,,3.51,0,6,2,Middle Eastern Studies and Arabic,0,6,1,100,0.5,4,0,0,1,3,Friends,1,6,6,0,0,1,1,,,3,,,1,,430
12/9/2019 10:55,12/9/2019 11:13,0,128.187.112.14,100,1047,1,12/9/2019 11:13,R_2Qm3gEEYX0WxlnT,,,,,40.35949707,-111.7303009,anonymous,EN,jvande16,1,6,1,"1,2",,5,5,5,3,"1,4,6,9,11","1,2,13,15",Pokemon Go,"1,2,4,7",,6,6,6,6,4,6,6,3,2,4,3,2,2,2,7,1,"1,2,8",,1,0,6,6,5,6,3,7,5,6,4,3,2,2,2,,3,31,1,4,15,0,6,6,6,6,5,7,6,6,6,6,6,2,6,6,0,22,1,0,,,1,1,4,4,5,3,0,,,0.5,1,,0,,,3.88,0,6,1,Information Systems,0,6,1,100,3,6,1,0,0,,,0,5,6,0,0,1,1,,,1,,,0,,1047
12/9/2019 11:07,12/9/2019 11:13,0,128.187.116.0,100,374,1,12/9/2019 11:13,R_1KkxRmAiTzo1lL8,,,,,40.35949707,-111.7303009,anonymous,EN,tyb1169,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"1,2,5",,1,1,6,1,5,5,7,7,7,6,4,7,1,5,"1,2",,5,25,1,3.98,14,0,7,7,7,7,7,7,7,7,7,7,7,4,5,3,0,21,0,0,,,1,1,4,3,1,3,0,,,7,1,,0,,,3.94,0,6,1,Accounting ,1,6,1,100,2,10,2,0,1,2,Already friends. ,1,7,7,0,0,0,,,,,,,1,NA,374
12/9/2019 11:05,12/9/2019 11:13,0,136.36.105.163,100,475,1,12/9/2019 11:13,R_1FCCWqUTjcF3Jfw,,,,,40.23420715,-111.6442032,anonymous,EN,jjb245,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0.5,0,7,4,5,3,5,7,2,3,7,3,1,6,"1,2,4",,5,20,1,3.3,15,0,4,4,7,5,7,5,3,4,5,4,2,7,6,6,0,25,0,0,,,1,1,3,4,6,3,0,,,4,0,,0,,,2.8,0,6,2,Construction Management,0,6,1,81,9,9,4,0,0,,,1,5,4,0,0,1,1,,,4,,,0,,475
12/9/2019 11:07,12/9/2019 11:13,0,128.187.116.15,100,376,1,12/9/2019 11:13,R_10YMaJTLx56DPVv,,,,,40.35949707,-111.7303009,anonymous,EN,raquellb,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"2,5,8",,1,0,6,5,6,5,3,6,6,6,3,2,1,4,"1,2,9",,3,0,31,3.85,17,0,6,6,6,6,4,6,6,6,6,6,6,2,5,3,0,19,0,0,,,0,1,6,6,1,3,0,,,0.5,0,,0,,,3.5,1,6,1,Pre-Business,0,6,1,70,1,10,2,0,0,,,0,5,6,0,0,1,1,,,14,,,1,,376
12/9/2019 11:03,12/9/2019 11:14,0,128.187.116.6,100,632,1,12/9/2019 11:14,R_1hBjz6jKvUCTWR4,,,,,40.35949707,-111.7303009,anonymous,EN,mgheiner,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,0.5,0,7,6,6,3,7,7,6,5,2,7,1,2,9,Google search,4,27,20,~3.8,14,0,6,6,7,7,6,7,5,5,5,5,5,4,5,5,0,23,1,0,,,1,1,5,5,4,3,0,,,1,0,,0,,,2.98,0,6,1,Pre-business (Accounting),1,6,1,100,3,10,0,0,1,2,My best friend from high school,1,6,6,0,0,1,1,,,3,,,1,"Moderation is key. I believe they quickly become addictive, or at least it becomes difficult to discipline yourself to complete the important tasks/responsibilities before allowing yourself to indulge in video-game time. ",632
12/9/2019 10:53,12/9/2019 11:14,0,128.187.116.4,100,1257,1,12/9/2019 11:14,R_2U5ygsyMQmuECTm,,,,,40.35949707,-111.7303009,anonymous,EN,nstaple7,1,4,1,2,,4,5,4,1,"6,7,8,9",,Smash Brothers,5,,7,2,2,5,5,4,4,5,2,5,4,7,3,5,7,0,,,,,7,7,7,7,3,7,4,7,5,5,1,4,"2,4",,5,32,1,3.98,15,0,6,6,6,6,6,7,6,7,7,6,7,2,4,3,0,21,0,0,,,1,1,5,5,4,6,0,,,6,1,,0,,,3.85,0,6,1,Information Systems,1,6,1,10,0.5,10,3,0,0,,,1,6,6,0,0,1,4,,6,,,,0,"""Video games"" is an extremely broad genre of entertainment.  It's very naive to generalize all video games into one category.  I believe that many of my puzzle solving/analytical skills have come from playing video games.  I also believe that when used inappropriately, video games can be detrimental to emotional and mental health.",1257
